Song,Artist,Date,Streams,Url,Track_Id,Rank
Call You Mine,"The Chainsmokers, Bebe Rexha",2019-09-27,"5,638,869",https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT,1SNiXDwSilLujcYdvfqVpT,134
"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles, Natti Natasha, Farruko",2019-09-27,"5,624,801",https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,1ndyl3wJCFs872XZ3ztPk6,135
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,2019-09-27,"5,618,771",https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk,5N1o6d8zGcSZSeMFkOUQOk,136
Youngblood,5 Seconds of Summer,2019-09-27,"5,610,647",https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2iUXsYOEPhVqEBwsqP70rE,137
Shameless,Camila Cabello,2019-09-27,"5,600,143",https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1,3UYiU57SMiAS5LqolhHJw1,138
Be Alright,Dean Lewis,2019-09-27,"5,587,411",https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,5qrSlOut2rNAWv3ubArkNy,139
I Like Me Better,Lauv,2019-09-27,"5,576,462",https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2P91MQbaiQOfbiz9VqhqKQ,140
Bruises,Lewis Capaldi,2019-09-27,"5,572,212",https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,141
Girls Like You (feat. Cardi B),Maroon 5,2019-09-27,"5,559,620",https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,7fa9MBXhVfQ8P8Df9OEbD8,142
High Hopes,Panic! At The Disco,2019-09-27,"5,552,461",https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,143
Better,Khalid,2019-09-27,"5,549,798",https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,6zeeWid2sgw4lap2jV61PZ,144
SAD!,XXXTENTACION,2019-09-27,"5,471,087",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,145
Te Robaré,"Nicky Jam, Ozuna",2019-09-27,"5,469,649",https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,6v0lAdFF4haL8xjBIUjtOw,146
Te Quemaste,"Manuel Turizo, Anuel AA",2019-09-27,"5,457,918",https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC,4fj7e6Tc48Bmomwyz2Z2XC,147
Don't Call Me Up,Mabel,2019-09-27,"5,348,719",https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,5WHTFyqSii0lmT9R21abT8,148
all the good girls go to hell,Billie Eilish,2019-09-27,"5,332,292",https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,6IRdLKIyS4p7XNiP8r6rsx,149
"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,2019-09-27,"5,291,839",https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,2zjGJ0dChMR0KxBZS15aqo,150
MIDDLE CHILD,J. Cole,2019-09-27,"5,248,290",https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2JvzF1RMd7lE3KmFlsyZD8,151
Don't Stop Me Now - 2011 Mix,Queen,2019-09-27,"5,244,213",https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,5T8EDUDqKcs6OSOwEsfqG7,152
2002,Anne-Marie,2019-09-27,"5,190,474",https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2BgEsaKNfHUdlh97KmvFyo,153
bad guy (with Justin Bieber),Billie Eilish,2019-09-27,"5,175,585",https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,3yNZ5r3LKfdmjoS3gkhUCT,154
Moonlight,XXXTENTACION,2019-09-27,"5,147,163",https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,155
Verte Ir,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",2019-09-27,"5,125,383",https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,4lzxJ4jCuFDXXGkE1LmpKR,156
Pa Mí - Remix,"Dalex, Rafa Pabön, Sech, Lenny Tavárez, KHEA, Cazzu, Feid",2019-09-27,"5,111,226",https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,7g8YaUQABMal0zWe7a2ijz,157
Tal Vez,Paulo Londra,2019-09-27,"5,079,956",https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,5jW3rF4URMdK7tO2xjS5EI,158
Thunder,Imagine Dragons,2019-09-27,"5,057,290",https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,159
Atrévete,"Nicky Jam, Sech",2019-09-27,"5,053,095",https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,3KekO5WUfJsh7kYU9o2w50,160
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,2019-09-27,"5,034,351",https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,40OMBMYRk5IQL6xCzGM0JA,161
i'm so tired...,"Lauv, Troye Sivan",2019-09-27,"5,019,457",https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,7COXchtUOMd6uIT6HvmRaI,162
Another One Bites The Dust - Remastered 2011,Queen,2019-09-27,"5,014,433",https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,5vdp5UmvTsnMEMESIF2Ym7,163
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,2019-09-27,"4,960,102",https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY,0KoiMHhqKLoL4xM54rcWYY,164
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2019-09-27,"4,954,189",https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,1wJRveJZLSb1rjhnUHQiv6,165
Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,2019-09-27,"4,949,532",https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS,67XyC1GdSkKb9sbRRkUDXS,166
Cuaderno,"Dalex, Justin Quiles, Nicky Jam, Rafa Pabön, Sech, Lenny Tavárez, Feid",2019-09-27,"4,938,226",https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,7anSoGdgtmJTAPZBzcPhO6,167
Good Thing (with Kehlani),Zedd,2019-09-27,"4,923,363",https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,5aUSEPNd3m5xliFK4pn5mU,168
Boy With Luv (feat. Halsey),BTS,2019-09-27,"4,921,349",https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,5KawlOMHjWeUjQtnuRs22c,169
Too Good At Goodbyes,Sam Smith,2019-09-27,"4,896,653",https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,1mXVgsBdtIVeCLJnSnmtdV,170
The Git Up,Blanco Brown,2019-09-27,"4,886,392",https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,5dW1VZPcFqB4n0P08rGDgm,171
Going Bad (feat. Drake),Meek Mill,2019-09-27,"4,878,231",https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2IRZnDFmlqMuOrYOLnZZyc,172
No Te Debí Besar,"C. Tangana, Paloma Mami, Alizzz",2019-09-27,"4,874,379",https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf,1KdwnsWOvhM53vezy5ROuf,173
Baila Conmigo (feat. Kelly Ruiz),"Dayvi, Victor Cardenas, Kelly Ruíz",2019-09-27,"4,865,608",https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,4Clmg1g8n2yBYG13Z1oSdG,174
Cuerpo en Venta,"Noriel, Myke Towers, Rauw Alejandro, Almighty",2019-09-27,"4,853,199",https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,2B94bbI1a4LyBpK1439oP7,175
SOS (feat. Aloe Blacc),Avicii,2019-09-27,"4,831,338",https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2x0RZdkZcD8QRI53XT4GI5,176
Be Honest (feat. Burna Boy),Jorja Smith,2019-09-27,"4,820,732",https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd,5pAbCxt9e3f81lOmjIXwzd,177
All of Me,John Legend,2019-09-27,"4,791,452",https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,178
VALENTINO,24kGoldn,2019-09-27,"4,778,770",https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh,0c7K73roy6RW4ebDkf4yGh,179
SLOW DANCING IN THE DARK,Joji,2019-09-27,"4,752,942",https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,0rKtyWc8bvkriBthvHKY8d,180
Fabergé,RIN,2019-09-27,"4,744,995",https://open.spotify.com/track/7lnQCEtaDJeMZN75siSxLc,7lnQCEtaDJeMZN75siSxLc,181
Jocelyn Flores,XXXTENTACION,2019-09-27,"4,732,497",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,7m9OqQk4RVRkw9JJdeAw96,182
God's Plan,Drake,2019-09-27,"4,711,879",https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,6DCZcSspjsKoFjzjrWoCdn,183
Allergic,Post Malone,2019-09-27,"4,697,570",https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba,1YscJ7yVTlFxW3eF6pv5ba,184
i love you,Billie Eilish,2019-09-27,"4,692,998",https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,6CcJMwBtXByIz4zQLzFkKc,185
Trampoline (with ZAYN),SHAED,2019-09-27,"4,692,474",https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k,1iQDltZqI7BXnHrFy4Qo1k,186
Runaway,"Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers",2019-09-27,"4,682,772",https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,7BuSE9uTIw931wtZYzvZcQ,187
Stuck In A Dream (feat. Gunna),Lil Mosey,2019-09-27,"4,669,552",https://open.spotify.com/track/5hDAT527wXWNBnJlujhuUs,5hDAT527wXWNBnJlujhuUs,188
Photograph,Ed Sheeran,2019-09-27,"4,662,267",https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,6fxVffaTuwjgEk5h9QyRjy,189
In My Mind,"Dynoro, Gigi D'Agostino",2019-09-27,"4,654,895",https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,0E9ZjEAyAwOXZ7wJC0PD33,190
comethru,Jeremy Zucker,2019-09-27,"4,649,611",https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,18uwL0vNUanqZH0ro2QcOP,191
Staring At The Sun (feat. SZA),Post Malone,2019-09-27,"4,643,074",https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe,5KE9b4x7Zj2A8XtbkqhqTe,192
I'm Gonna Be,Post Malone,2019-09-27,"4,628,894",https://open.spotify.com/track/1ckLp8lCl8LipXI0ypX72m,1ckLp8lCl8LipXI0ypX72m,193
HP,Maluma,2019-09-27,"4,600,384",https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,1LIqNVhaIgxXUt2eVoIQJ3,194
Get You The Moon (feat. Snøw),Kina,2019-09-27,"4,572,502",https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,4ZLzoOkj0MPWrTLvooIuaa,195
Something Just Like This,"The Chainsmokers, Coldplay",2019-09-27,"4,548,360",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,196
Que Mas Pues - Remix,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",2019-09-27,"4,541,592",https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,7fODjB7BrQTGqh0hogW6XD,197
Heartless (feat. Morgan Wallen),Diplo,2019-09-27,"4,538,717",https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,0rFQ5cKYJ9WtHSKp9sxVYt,198
MIA (feat. Drake),Bad Bunny,2019-09-27,"4,538,052",https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,116H0KvKr2Zl4RPuVBruDO,199
Wonderwall - Remastered,Oasis,2019-09-27,"4,528,974",https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,5qqabIl2vWzo9ApSC317sa,200
HIGHEST IN THE ROOM,Travis Scott,2019-10-04,"48,161,108",https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW,1
Dance Monkey,Tones And I,2019-10-04,"37,248,929",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,2
Señorita,"Shawn Mendes, Camila Cabello",2019-10-04,"32,898,929",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,3
Circles,Post Malone,2019-10-04,"30,376,180",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,4
"10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,"26,054,266",https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2wrJq5XKLnmhRXHIAf9xBa,5
Someone You Loved,Lewis Capaldi,2019-10-04,"23,509,860",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,6
Beautiful People (feat. Khalid),Ed Sheeran,2019-10-04,"20,801,853",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,7
Lalala,"Y2K, bbno$",2019-10-04,"20,427,457",https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,51Fjme0JiitpyXKuyQiCDo,8
China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2019-10-04,"19,162,610",https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2ksOAxtIxY8yElEWw8RhgK,9
Memories,Maroon 5,2019-10-04,"19,062,367",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,10
How Do You Sleep?,Sam Smith,2019-10-04,"18,927,426",https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,6b2RcmUt1g9N9mQ3CbjX2Y,11
bad guy,Billie Eilish,2019-10-04,"18,164,119",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,12
Goodbyes (Feat. Young Thug),Post Malone,2019-10-04,"18,125,052",https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,6vBdBCoOhKHiYDDOcorfNo,13
hot girl bummer,blackbear,2019-10-04,"16,936,122",https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,7aiClxsDWFRQ0Kzk5KI5ku,14
I Don't Care (with Justin Bieber),Ed Sheeran,2019-10-04,"16,538,341",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,0hVXuCcriWRGvwMV1r5Yn9,15
Ransom,Lil Tecca,2019-10-04,"16,378,228",https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,16
Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019-10-04,"15,831,557",https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,6Gg1gjgKi2AK4e0qzsR7sd,17
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2019-10-04,"15,069,378",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,18
Panini,Lil Nas X,2019-10-04,"14,989,217",https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,1000nHvUdawXuUHgBod4Wv,19
Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,2019-10-04,"14,602,503",https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,3NkJNL3WqO1Lqc3uNDxvCN,20
Saint-Tropez,Post Malone,2019-10-04,"14,091,041",https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,05mDaV9Vb3wrzjF6OPZnhq,21
Truth Hurts,Lizzo,2019-10-04,"13,897,709",https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,5qmq61DAAOUaW8AUo8xKhh,22
Liar,Camila Cabello,2019-10-04,"13,257,717",https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,7LzouaWGFCy4tkXDOOnEyM,23
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2019-10-04,"13,063,434",https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,7CZyCXKG6d5ALeq41sLzbw,24
Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin",2019-10-04,"13,033,414",https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,6osaMSJh9NguagEDQcZaKx,25
Callaita,"Bad Bunny, Tainy",2019-10-04,"12,986,335",https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,26
Adicto (with Anuel AA & Ozuna),Tainy,2019-10-04,"12,784,551",https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,3jbT1Y5MoPwEIpZndDDwVq,27
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2019-10-04,"12,632,323",https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,28
Ride It,Regard,2019-10-04,"12,367,913",https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2tnVG71enUj33Ic2nFN6kZ,29
No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",2019-10-04,"12,319,675",https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,4R8BJggjosTswLxtkw8V7P,30
LA CANCIÓN,"J Balvin, Bad Bunny",2019-10-04,"12,309,405",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,0fea68AdmYNygeTGI4RC18,31
223's (feat. 9lokknine),YNW Melly,2019-10-04,"12,075,982",https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,4sjiIpEv617LDXaidKioOI,32
No Guidance (feat. Drake),Chris Brown,2019-10-04,"12,061,373",https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,6XHVuErjQ4XNm6nDPVCxVX,33
Graveyard,Halsey,2019-10-04,"11,983,949",https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,6V9fHiv84WlVTg7CSnIVY2,34
Tutu,"Camilo, Pedro Capó",2019-10-04,"11,888,210",https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,1nocRtwyNPVtGcIJqfgdzZ,35
"Yo x Ti, Tu x Mi","ROSALÍA, Ozuna",2019-10-04,"11,682,343",https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,7BlBVFwvbWvcwNcUarQmjk,36
It's You,Ali Gatie,2019-10-04,"11,235,482",https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,6moU77g9RQyMzHNuKEaQKq,37
boyfriend (with Social House),Ariana Grande,2019-10-04,"10,951,910",https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,0Ryd8975WihbObpp5cPW1t,38
Money In The Grave (Drake ft. Rick Ross),Drake,2019-10-04,"10,780,344",https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,5ry2OE6R2zPQFDO85XkgRb,39
Takeaway (feat. Lennon Stella),"The Chainsmokers, ILLENIUM",2019-10-04,"10,625,364",https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,6wo37KVqFJhtuxPTpLCcfe,40
Higher Love,"Kygo, Whitney Houston",2019-10-04,"10,417,563",https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,6oJ6le65B3SEqPwMRNXWjY,41
"fuck, i'm lonely","Lauv, Anne-Marie",2019-10-04,"10,414,145",https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,322tcqPhma7F6hfCeLisx0,42
Piece Of Your Heart,"MEDUZA, Goodboys",2019-10-04,"10,283,404",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,1DFD5Fotzgn6yYXkYsKiGs,43
Good as Hell,Lizzo,2019-10-04,"10,254,273",https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,3Yh9lZcWyKrK9GjbhuS0hR,44
Enemies (feat. DaBaby),Post Malone,2019-10-04,"9,785,800",https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,0Xek5rqai2jcOWCYWJfVCF,45
Hot (feat. Gunna),Young Thug,2019-10-04,"9,768,494",https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,5Z8HZM6iQMhhqyPcCGY5g9,46
Camelot,NLE Choppa,2019-10-04,"9,579,243",https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,4sWuPniHClkInYAnzXAYUF,47
Hollywood's Bleeding,Post Malone,2019-10-04,"9,394,294",https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,7sWRlDoTDX8geTR8zzr2vt,48
Shallow,"Lady Gaga, Bradley Cooper",2019-10-04,"9,357,550",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,49
Soltera - Remix,"Lunay, Daddy Yankee, Bad Bunny",2019-10-04,"9,341,449",https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,1c0hsvHLELX6y8qymnpLKL,50
Lover,Taylor Swift,2019-10-04,"9,298,271",https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,1dGr1c8CrMLDpV6mPbImSI,51
Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",2019-10-04,"9,286,462",https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,4bTZeO72FwMa6wKOiqoynL,52
BOP,DaBaby,2019-10-04,"8,931,804",https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,6Ozh9Ok6h4Oi1wUSLtBseN,53
Writing on the Wall (feat. Post Malone & Cardi B),"French Montana, Rvssian",2019-10-04,"8,834,756",https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI,7x9nXsowok1JszkVztI5NI,54
7 rings,Ariana Grande,2019-10-04,"8,415,832",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,55
The London (feat. J. Cole & Travis Scott),Young Thug,2019-10-04,"8,254,036",https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,3s4mrPrEFFPF0LmAfutW0n,56
Cry for Me,Camila Cabello,2019-10-04,"8,248,479",https://open.spotify.com/track/40nPimvmG05WYS7983bawZ,40nPimvmG05WYS7983bawZ,57
QUE PRETENDES,"J Balvin, Bad Bunny",2019-10-04,"8,151,841",https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,25ZAibhr3bdlMCLmubZDVt,58
Motivation,Normani,2019-10-04,"8,128,800",https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,0rIAC4PXANcKmitJfoqmVm,59
Teeth,5 Seconds of Summer,2019-10-04,"8,026,271",https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,26wLOs3ZuHJa2Ihhx6QIE6,60
lovely (with Khalid),Billie Eilish,2019-10-04,"7,979,295",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,61
Wow.,Post Malone,2019-10-04,"7,938,064",https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,62
VIBEZ,DaBaby,2019-10-04,"7,912,851",https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,0fySG6A6qLE8IvDpayb5bM,63
Happier,"Marshmello, Bastille",2019-10-04,"7,845,289",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,64
110,"Capital Bra, Samra, LEA",2019-10-04,"7,832,614",https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,67ojvEGRPAUCOohuMPqoRC,65
Post Malone (feat. RANI),Sam Feldt,2019-10-04,"7,730,374",https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,36orMWv2PgvnzXsd5CJ0yL,66
Si Te Vas,"Sech, Ozuna",2019-10-04,"7,726,660",https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,6Y4PDQv4XjYjHLeLmvyOt0,67
SICKO MODE,Travis Scott,2019-10-04,"7,544,228",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,68
11 PM,Maluma,2019-10-04,"7,508,903",https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,7KbF6AdprOXEEHlsq11Z6d,69
Quizás,"Rich Music LTD, Dalex, Sech, Justin Quiles, Wisin, Zion, Dímelo Flow, Lenny Tavárez, Feid",2019-10-04,"7,469,556",https://open.spotify.com/track/4AjWbAwRpxk2worpjNH5CS,4AjWbAwRpxk2worpjNH5CS,70
I.F.L.Y.,Bazzi,2019-10-04,"7,448,950",https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,4a6q8CR2hzLk2plDkSxkfD,71
when the party's over,Billie Eilish,2019-10-04,"7,400,576",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,72
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2019-10-04,"7,391,073",https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,4vUmTMuQqjdnvlZmAH61Qk,73
Con Altura,"ROSALÍA, J Balvin, El Guincho",2019-10-04,"7,389,294",https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2qG5sZ7Si6sdK74qLxedYM,74
Sucker,Jonas Brothers,2019-10-04,"7,370,776",https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,22vgEDb5hykfaTwLuskFGD,75
Fantasias,"Rauw Alejandro, Farruko",2019-10-04,"7,257,637",https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,6mAN61JH0dzyZpWslS11jy,76
Bohemian Rhapsody - 2011 Mix,Queen,2019-10-04,"7,196,387",https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,77
If I Can't Have You,Shawn Mendes,2019-10-04,"7,160,206",https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2bT1PH7Cw3J9p3t7nlXCdh,78
Roller,Apache 207,2019-10-04,"7,107,799",https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo,5dhQeuLGmlhfwlI6BWfSpo,79
Lonely,"Diplo, Jonas Brothers",2019-10-04,"6,926,655",https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya,4fwo6czG5nvOQMzhOto1ya,80
Believer,Imagine Dragons,2019-10-04,"6,923,952",https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,81
